ch1_aX,ch1_aY,ch1_aZ,ch3_aX,ch3_aY,ch3_aZ,ch5_aX,ch5_aY,ch5_aZ
57.6171875,-4.8828125,981.93359375,-38.76171875,-16.58203125,997.46484375,-115.1123046875,-58.349609375,999.267578125
53.7109375,-6.34765625,1003.90625,-38.57421875,-15.816406250000002,997.46484375,-114.8681640625,-57.12890625,998.779296875
53.7109375,-6.34765625,1003.90625,-38.57421875,-15.816406250000002,997.5,-117.0654296875,-56.396484375,998.779296875
46.875,-6.8359375,1003.90625,-38.61718750000001,-16.15625,997.5,-119.5068359375,-56.15234375,999.51171875
46.875,-6.8359375,1003.90625,-38.61718750000001,-16.15625,997.08984375,-119.9951171875,-56.15234375,1000.3662109375
62.5,-10.7421875,1000.48828125,-39.03125,-16.44921875,997.08984375,-119.384765625,-56.15234375,1000.3662109375
62.5,-10.7421875,1000.48828125,-39.03125,-16.44921875,997.93359375,-118.7744140625,-55.908203125,1000.1220703125
60.05859375,-5.37109375,1002.44140625,-38.49218750000001,-16.48046875,997.93359375,-118.896484375,-55.419921875,1000.1220703125
60.05859375,-5.37109375,1002.44140625,-38.49218750000001,-16.48046875,997.515625,-119.7509765625,-55.908203125,999.51171875
56.15234375,-3.41796875,1005.859375,-38.54296875,-16.09765625,997.515625,-119.384765625,-56.5185546875,998.1689453125
56.15234375,-3.41796875,1005.859375,-38.54296875,-16.09765625,996.11328125,-117.919921875,-56.7626953125,996.7041015625
55.17578125,-7.8125,986.81640625,-39.97265625,-15.5234375,996.11328125,-116.943359375,-56.15234375,995.7275390625
55.17578125,-7.8125,986.81640625,-39.97265625,-15.5234375,993.6640625,-115.72265625,-55.419921875,995.4833984375
54.19921875,-6.8359375,1006.8359375,-41.34375,-14.8828125,993.6640625,-114.8681640625,-55.419921875,995.9716796875
54.19921875,-6.8359375,1006.8359375,-41.34375,-14.8828125,992.04296875,-115.478515625,-56.396484375,996.09375
60.05859375,-8.7890625,1020.01953125,-42.51171875,-13.421875,992.04296875,-117.0654296875,-56.7626953125,995.361328125
60.05859375,-8.7890625,1020.01953125,-42.51171875,-13.421875,992.1484375,-119.140625,-55.908203125,993.7744140625
59.5703125,-6.8359375,1013.671875,-41.703125,-12.890625000000002,992.1484375,-121.337890625,-54.19921875,992.7978515625
59.5703125,-6.8359375,1013.671875,-41.703125,-12.890625000000002,991.98828125,-122.9248046875,-52.8564453125,994.140625
59.5703125,-14.6484375,1008.7890625,-41.33984375,-12.68359375,991.98828125,-123.1689453125,-52.24609375,996.337890625
59.5703125,-14.6484375,1008.7890625,-41.33984375,-12.68359375,991.23046875,-121.7041015625,-51.8798828125,998.1689453125
57.12890625,-6.8359375,1020.5078125,-41.83203125,-12.31640625,991.23046875,-119.9951171875,-51.6357421875,999.0234375
57.12890625,-6.8359375,1020.5078125,-41.83203125,-12.31640625,993.640625,-119.384765625,-52.490234375,999.0234375
52.734375,-5.37109375,1023.4375,-41.0390625,-13.6640625,993.640625,-119.7509765625,-53.5888671875,998.4130859375
52.734375,-5.37109375,1023.4375,-41.0390625,-13.6640625,994.87890625,-120.361328125,-54.19921875,997.6806640625
55.6640625,-7.8125,1020.01953125,-41.34375,-14.23828125,994.87890625,-120.2392578125,-54.8095703125,997.314453125
55.6640625,-7.8125,1020.01953125,-41.34375,-14.23828125,996.53125,-119.384765625,-55.17578125,996.337890625
57.12890625,-8.7890625,1022.4609375,-41.24609375000001,-15.37109375,996.53125,-118.1640625,-55.0537109375,995.4833984375
57.12890625,-8.7890625,1022.4609375,-41.24609375000001,-15.37109375,1000.1640625000001,-117.5537109375,-55.0537109375,995.4833984375
58.10546875,-6.34765625,1028.3203125,-41.85546875,-17.26953125,1000.1640625000001,-117.67578125,-55.419921875,997.0703125
58.10546875,-6.34765625,1028.3203125,-41.85546875,-17.26953125,1001.14453125,-118.7744140625,-55.419921875,999.755859375
52.24609375,-2.44140625,1030.2734375,-42.9765625,-18.1875,1001.14453125,-118.7744140625,-55.419921875,1001.708984375
52.24609375,-2.44140625,1030.2734375,-42.9765625,-18.1875,1002.81640625,-118.1640625,-55.0537109375,1001.708984375
57.12890625,-6.8359375,1027.34375,-42.70703125,-19.85546875,1002.81640625,-117.5537109375,-53.8330078125,1000.0
57.12890625,-6.8359375,1027.34375,-42.70703125,-19.85546875,1003.859375,-115.478515625,-52.6123046875,998.4130859375
58.10546875,-1.46484375,1010.7421875,-41.390625,-20.55078125,1003.859375,-113.6474609375,-53.5888671875,998.046875
58.10546875,-1.46484375,1010.7421875,-41.390625,-20.55078125,1005.9570312499999,-114.6240234375,-56.396484375,998.4130859375
46.875,1.953125,1012.20703125,-41.15625,-19.66015625,1005.9570312499999,-118.896484375,-59.2041015625,999.0234375
46.875,1.953125,1012.20703125,-41.15625,-19.66015625,1006.0429687500001,-122.9248046875,-60.9130859375,1000.3662109375
51.26953125,8.30078125,1014.6484375,-40.046875,-18.796875,1006.0429687500001,-123.779296875,-60.9130859375,1001.3427734375
51.26953125,8.30078125,1014.6484375,-40.046875,-18.796875,1007.45703125,-122.9248046875,-58.7158203125,1001.708984375
57.12890625,8.30078125,1017.578125,-39.55078125,-19.5703125,1007.45703125,-121.58203125,-56.15234375,1001.953125
57.12890625,8.30078125,1017.578125,-39.55078125,-19.5703125,1007.6562499999999,-119.5068359375,-55.0537109375,1002.0751953125
59.5703125,-1.46484375,1004.8828125,-38.66015625,-20.9140625,1007.6562499999999,-117.919921875,-54.8095703125,1002.44140625
59.5703125,-1.46484375,1004.8828125,-38.66015625,-20.9140625,1006.40234375,-116.69921875,-54.19921875,1002.685546875
50.29296875,-0.9765625,1018.06640625,-37.0078125,-23.375,1006.40234375,-115.72265625,-53.3447265625,1002.0751953125
50.29296875,-0.9765625,1018.06640625,-37.0078125,-23.375,1004.6250000000001,-115.1123046875,-53.22265625,1001.0986328125
56.640625,-2.44140625,1017.08984375,-36.66015625,-24.49609375,1004.6250000000001,-115.1123046875,-53.5888671875,1000.0
56.640625,-2.44140625,1017.08984375,-36.66015625,-24.49609375,1002.875,-115.72265625,-54.443359375,1000.1220703125
59.5703125,-2.44140625,1019.04296875,-36.66796875,-25.109375,1002.875,-116.0888671875,-55.0537109375,1000.9765625
59.5703125,-2.44140625,1019.04296875,-36.66796875,-25.109375,1000.5234375,-115.72265625,-55.17578125,1001.220703125
55.6640625,-2.9296875,1009.765625,-37.20703125,-26.789062500000004,1000.5234375,-114.013671875,-55.0537109375,1001.220703125
55.6640625,-2.9296875,1009.765625,-37.20703125,-26.789062500000004,997.32421875,-113.6474609375,-53.955078125,1000.6103515625
53.22265625,-4.8828125,1007.8125,-38.71484375,-28.49609375,997.32421875,-115.72265625,-54.8095703125,999.8779296875
53.22265625,-4.8828125,1007.8125,-38.71484375,-28.49609375,995.1328125000001,-118.5302734375,-57.0068359375,998.779296875
55.17578125,-5.859375,1010.7421875,-38.56640625,-28.203125,995.1328125000001,-120.361328125,-58.349609375,997.55859375
55.17578125,-5.859375,1010.7421875,-38.56640625,-28.203125,993.5273437500001,-120.2392578125,-58.59375,996.2158203125
56.15234375,0.0,1009.27734375,-37.48828125,-29.60546875,993.5273437500001,-117.3095703125,-57.373046875,995.849609375
56.15234375,0.0,1009.27734375,-37.48828125,-29.60546875,993.61328125,-114.013671875,-56.15234375,996.9482421875
59.08203125,-0.9765625,1003.90625,-36.22265625,-29.58203125,993.61328125,-111.6943359375,-55.419921875,999.0234375
59.08203125,-0.9765625,1003.90625,-36.22265625,-29.58203125,993.3359375,-111.328125,-55.7861328125,1000.6103515625
60.546875,-5.859375,1005.37109375,-36.23046875,-28.390625,993.3359375,-112.548828125,-55.908203125,1001.220703125
60.546875,-5.859375,1005.37109375,-36.23046875,-28.390625,994.3125,-114.501953125,-55.7861328125,1001.5869140625
59.08203125,-11.23046875,1016.11328125,-37.0703125,-28.26171875,994.3125,-116.3330078125,-55.419921875,1001.5869140625
59.08203125,-11.23046875,1016.11328125,-37.0703125,-28.26171875,995.1093750000001,-117.3095703125,-55.17578125,1000.8544921875
48.828125,-9.27734375,1020.5078125,-38.2265625,-27.246093750000004,995.1093750000001,-117.0654296875,-55.419921875,998.779296875
48.828125,-9.27734375,1020.5078125,-38.2265625,-27.246093750000004,996.4335937500001,-116.69921875,-57.0068359375,997.314453125
58.59375,-5.859375,1019.04296875,-38.4609375,-24.96875,996.4335937500001,-117.3095703125,-58.7158203125,996.7041015625
58.59375,-5.859375,1019.04296875,-38.4609375,-24.96875,996.6171875,-118.1640625,-59.9365234375,996.337890625
55.6640625,3.41796875,1010.25390625,-38.0390625,-25.69921875,996.6171875,-118.7744140625,-59.9365234375,997.0703125
55.6640625,3.41796875,1010.25390625,-38.0390625,-25.69921875,995.8750000000001,-118.7744140625,-58.7158203125,998.046875
55.17578125,-5.37109375,1004.39453125,-38.65234375,-25.74609375,995.8750000000001,-117.919921875,-57.0068359375,998.4130859375
55.17578125,-5.37109375,1004.39453125,-38.65234375,-25.74609375,995.87890625,-116.455078125,-56.15234375,999.51171875
60.546875,-2.44140625,1001.46484375,-38.94921875,-23.058593750000004,995.87890625,-116.0888671875,-57.0068359375,1000.732421875
60.546875,-2.44140625,1001.46484375,-38.94921875,-23.058593750000004,997.390625,-116.455078125,-58.59375,1001.0986328125
62.5,-11.23046875,1007.8125,-38.80078125,-20.328125,997.390625,-116.0888671875,-59.2041015625,1000.6103515625
62.5,-11.23046875,1007.8125,-38.80078125,-20.328125,997.359375,-114.6240234375,-58.9599609375,1000.0
58.10546875,-12.20703125,1008.30078125,-38.48828125,-17.88671875,997.359375,-113.6474609375,-58.7158203125,999.267578125
58.10546875,-12.20703125,1008.30078125,-38.48828125,-17.88671875,997.1640625,-113.6474609375,-59.5703125,998.4130859375
56.640625,-3.90625,1006.34765625,-36.91406250000001,-15.78125,997.1640625,-114.501953125,-59.814453125,997.4365234375
56.640625,-3.90625,1006.34765625,-36.91406250000001,-15.78125,994.578125,-115.478515625,-58.9599609375,996.337890625
57.6171875,1.46484375,1017.08984375,-36.50390625,-15.51171875,994.578125,-116.0888671875,-57.12890625,995.9716796875
57.6171875,1.46484375,1017.08984375,-36.50390625,-15.51171875,992.5078125,-116.0888671875,-55.7861328125,996.09375
58.59375,-11.23046875,1017.578125,-36.19921875,-14.375,992.5078125,-115.1123046875,-55.17578125,997.314453125
58.59375,-11.23046875,1017.578125,-36.19921875,-14.375,992.578125,-114.013671875,-56.15234375,999.0234375
58.59375,-12.6953125,1008.7890625,-37.51953125,-11.56640625,992.578125,-112.548828125,-57.6171875,1000.732421875
58.59375,-12.6953125,1008.7890625,-37.51953125,-11.56640625,992.4609375,-111.083984375,-58.59375,1001.3427734375
66.89453125,-4.39453125,1006.8359375,-38.34765625,-10.12890625,992.4609375,-110.83984375,-58.7158203125,1001.3427734375
66.89453125,-4.39453125,1006.8359375,-38.34765625,-10.12890625,991.859375,-112.3046875,-58.10546875,1001.708984375
59.5703125,-5.37109375,1001.46484375,-39.55859375,-9.76953125,991.859375,-114.2578125,-57.12890625,1002.685546875
59.5703125,-5.37109375,1001.46484375,-39.55859375,-9.76953125,990.7265625,-115.72265625,-57.6171875,1003.662109375
59.5703125,-6.34765625,1000.9765625,-39.8515625,-10.73828125,990.7265625,-116.943359375,-58.349609375,1004.7607421875
59.5703125,-6.34765625,1000.9765625,-39.8515625,-10.73828125,988.76953125,-117.5537109375,-57.12890625,1004.7607421875
71.2890625,-6.34765625,1021.97265625,-40.703125,-12.6171875,988.76953125,-117.3095703125,-55.419921875,1004.0283203125
71.2890625,-6.34765625,1021.97265625,-40.703125,-12.6171875,987.5625,-117.0654296875,-55.17578125,1002.685546875
65.4296875,-10.7421875,1018.5546875,-40.30078125,-12.55078125,987.5625,-117.3095703125,-57.0068359375,1001.3427734375
65.4296875,-10.7421875,1018.5546875,-40.30078125,-12.55078125,991.3828125,-117.3095703125,-58.9599609375,1001.3427734375
56.15234375,-6.34765625,1011.71875,-39.5390625,-12.58203125,991.3828125,-116.943359375,-59.5703125,1001.46484375
56.15234375,-6.34765625,1011.71875,-39.5390625,-12.58203125,991.86328125,-116.0888671875,-58.59375,1002.685546875
55.6640625,-9.765625,1011.71875,-37.6953125,-14.1484375,991.86328125,-115.234375,-56.7626953125,1004.0283203125
55.6640625,-9.765625,1011.71875,-37.6953125,-14.1484375,991.6914062500001,-114.013671875,-55.7861328125,1004.150390625
58.59375,-9.27734375,1009.765625,-35.91015625,-15.11328125,991.6914062500001,-113.8916015625,-55.908203125,1003.662109375
58.59375,-9.27734375,1009.765625,-35.91015625,-15.11328125,994.17578125,-114.501953125,-55.7861328125,1003.41796875
54.6875,-1.953125,1011.23046875,-34.79296875,-15.49609375,994.17578125,-115.478515625,-55.17578125,1003.662109375
54.6875,-1.953125,1011.23046875,-34.79296875,-15.49609375,998.1992187500001,-116.0888671875,-54.8095703125,1004.638671875
51.26953125,-6.8359375,1002.44140625,-34.24609375,-15.890625000000002,998.1992187500001,-115.478515625,-54.8095703125,1005.37109375
51.26953125,-6.8359375,1002.44140625,-34.24609375,-15.890625000000002,1000.9921875000001,-115.234375,-54.5654296875,1005.4931640625
56.640625,-4.39453125,1014.6484375,-34.46484375,-16.7578125,1000.9921875000001,-115.1123046875,-55.17578125,1005.7373046875
56.640625,-4.39453125,1014.6484375,-34.46484375,-16.7578125,1004.4765625000001,-114.6240234375,-57.0068359375,1006.591796875
48.828125,-12.6953125,1016.11328125,-35.25,-17.15625,1004.4765625000001,-113.8916015625,-58.7158203125,1007.32421875
48.828125,-12.6953125,1016.11328125,-35.25,-17.15625,1006.58203125,-112.9150390625,-60.546875,1007.568359375
62.5,-14.16015625,1016.6015625,-35.5390625,-19.10546875,1006.58203125,-111.9384765625,-59.9365234375,1007.080078125
62.5,-14.16015625,1016.6015625,-35.5390625,-19.10546875,1006.9765625,-111.9384765625,-58.10546875,1006.34765625
59.5703125,-10.25390625,1006.8359375,-35.9453125,-20.92578125,1006.9765625,-113.4033203125,-56.396484375,1005.9814453125
59.5703125,-10.25390625,1006.8359375,-35.9453125,-20.92578125,1007.0195312500001,-114.8681640625,-56.396484375,1006.2255859375
56.15234375,-5.859375,1010.7421875,-35.76171875,-22.75,1007.0195312500001,-115.8447265625,-57.12890625,1006.34765625
56.15234375,-5.859375,1010.7421875,-35.76171875,-22.75,1006.40625,-117.0654296875,-58.349609375,1005.7373046875
58.10546875,-11.23046875,1017.08984375,-34.76953125,-24.078125,1006.40625,-117.919921875,-58.9599609375,1004.39453125
58.10546875,-11.23046875,1017.08984375,-34.76953125,-24.078125,1006.0429687500001,-118.1640625,-59.2041015625,1003.2958984375
54.19921875,-14.16015625,1027.34375,-34.984375,-25.14453125,1006.0429687500001,-118.1640625,-59.814453125,1003.41796875
54.19921875,-14.16015625,1027.34375,-34.984375,-25.14453125,1005.9218750000001,-117.919921875,-59.5703125,1004.0283203125
52.734375,-3.41796875,1022.4609375,-34.39843750000001,-26.91796875,1005.9218750000001,-116.455078125,-57.861328125,1004.0283203125
52.734375,-3.41796875,1022.4609375,-34.39843750000001,-26.91796875,1002.7929687500001,-114.8681640625,-56.7626953125,1004.638671875
51.7578125,1.46484375,1003.41796875,-33.6796875,-27.265625,1002.7929687500001,-115.234375,-57.12890625,1005.7373046875
51.7578125,1.46484375,1003.41796875,-33.6796875,-27.265625,998.9687500000001,-117.3095703125,-57.12890625,1005.9814453125
56.15234375,-8.30078125,1022.94921875,-33.65234375,-26.238281250000004,998.9687500000001,-118.7744140625,-56.396484375,1005.4931640625
56.15234375,-8.30078125,1022.94921875,-33.65234375,-26.238281250000004,998.04296875,-118.2861328125,-56.5185546875,1004.39453125
59.5703125,-14.6484375,1019.04296875,-33.578125,-25.7421875,998.04296875,-116.69921875,-57.6171875,1002.44140625
59.5703125,-14.6484375,1019.04296875,-33.578125,-25.7421875,996.53125,-114.6240234375,-58.349609375,1000.6103515625
53.7109375,-13.18359375,1014.6484375,-34.16796875,-25.33984375,996.53125,-113.6474609375,-58.7158203125,1000.1220703125
53.7109375,-13.18359375,1014.6484375,-34.16796875,-25.33984375,995.1093750000001,-114.501953125,-58.7158203125,1001.3427734375
52.24609375,-7.32421875,1010.7421875,-35.0703125,-23.546875000000004,995.1093750000001,-116.3330078125,-58.7158203125,1003.41796875
52.24609375,-7.32421875,1010.7421875,-35.0703125,-23.546875000000004,994.8359375,-117.5537109375,-57.373046875,1005.0048828125
51.26953125,-12.20703125,1024.90234375,-36.96484375000001,-22.46484375,994.8359375,-117.3095703125,-55.0537109375,1005.4931640625
51.26953125,-12.20703125,1024.90234375,-36.96484375000001,-22.46484375,996.25390625,-117.3095703125,-53.5888671875,1005.37109375
50.29296875,-4.8828125,1013.18359375,-37.9921875,-21.9296875,996.25390625,-117.919921875,-53.8330078125,1004.7607421875
50.29296875,-4.8828125,1013.18359375,-37.9921875,-21.9296875,995.609375,-118.2861328125,-55.0537109375,1005.4931640625
57.6171875,-16.11328125,1017.08984375,-38.39453125,-21.875000000000004,995.609375,-118.7744140625,-56.15234375,1006.34765625
57.6171875,-16.11328125,1017.08984375,-38.39453125,-21.875000000000004,996.5039062500001,-118.7744140625,-56.15234375,1006.9580078125
61.03515625,-12.20703125,1028.80859375,-38.96875,-20.898437500000004,996.5039062500001,-118.5302734375,-56.15234375,1007.32421875
61.03515625,-12.20703125,1028.80859375,-38.96875,-20.898437500000004,1000.0390625,-118.2861328125,-56.5185546875,1007.080078125
59.08203125,-12.20703125,1019.04296875,-39.078125,-18.71484375,1000.0390625,-117.67578125,-56.396484375,1006.591796875
59.08203125,-12.20703125,1019.04296875,-39.078125,-18.71484375,1004.2421875,-117.0654296875,-56.15234375,1006.591796875
51.7578125,-14.16015625,1028.80859375,-39.1953125,-15.50390625,1004.2421875,-116.943359375,-56.396484375,1005.9814453125
51.7578125,-14.16015625,1028.80859375,-39.1953125,-15.50390625,1005.4296875,-117.67578125,-56.396484375,1005.0048828125
60.05859375,-17.08984375,1029.296875,-39.4765625,-14.261718750000002,1005.4296875,-118.896484375,-56.396484375,1004.39453125
60.05859375,-17.08984375,1029.296875,-39.4765625,-14.261718750000002,1005.65234375,-119.384765625,-57.0068359375,1004.0283203125
57.12890625,-9.765625,1013.18359375,-38.87109375,-13.859375,1005.65234375,-118.896484375,-58.59375,1004.150390625
57.12890625,-9.765625,1013.18359375,-38.87109375,-13.859375,1006.5390624999999,-117.919921875,-59.326171875,1004.39453125
55.6640625,-13.18359375,1011.71875,-37.8984375,-14.796875000000002,1006.5390624999999,-116.943359375,-59.5703125,1004.150390625
55.6640625,-13.18359375,1011.71875,-37.8984375,-14.796875000000002,1007.4765625,-115.478515625,-59.5703125,1004.150390625
58.59375,-10.25390625,1024.90234375,-38.71875,-14.277343750000002,1007.4765625,-114.013671875,-58.7158203125,1005.0048828125
58.59375,-10.25390625,1024.90234375,-38.71875,-14.277343750000002,1007.34375,-113.6474609375,-57.12890625,1005.9814453125
57.12890625,-11.23046875,1017.578125,-38.76171875,-11.671875,1007.34375,-114.013671875,-56.396484375,1006.34765625
57.12890625,-11.23046875,1017.578125,-38.76171875,-11.671875,1007.1406250000001,-114.013671875,-56.396484375,1006.2255859375
67.3828125,-1.46484375,1024.90234375,-39.10546875000001,-9.453125,1007.1406250000001,-113.8916015625,-56.7626953125,1005.4931640625
67.3828125,-1.46484375,1024.90234375,-39.10546875000001,-9.453125,1005.6562499999999,-114.2578125,-57.0068359375,1004.638671875
62.5,-3.41796875,1026.3671875,-39.51953125,-8.30859375,1005.6562499999999,-115.8447265625,-57.373046875,1003.41796875
62.5,-3.41796875,1026.3671875,-39.51953125,-8.30859375,1001.9023437500001,-117.67578125,-58.10546875,1002.8076171875
62.01171875,-6.34765625,1026.3671875,-39.7578125,-8.1015625,1001.9023437500001,-118.1640625,-59.2041015625,1002.685546875
62.01171875,-6.34765625,1026.3671875,-39.7578125,-8.1015625,1000.6640625000001,-116.943359375,-59.2041015625,1003.0517578125
60.546875,-7.8125,1020.01953125,-39.515625,-8.21484375,1000.6640625000001,-114.501953125,-57.861328125,1003.41796875
60.546875,-7.8125,1020.01953125,-39.515625,-8.21484375,1000.16796875,-112.548828125,-56.5185546875,1004.150390625
55.17578125,-10.25390625,1016.6015625,-39.734375,-8.05078125,1000.16796875,-112.3046875,-56.5185546875,1005.4931640625
55.17578125,-10.25390625,1016.6015625,-39.734375,-8.05078125,1000.5234375,-113.4033203125,-57.0068359375,1006.9580078125
52.24609375,-8.7890625,1015.13671875,-38.55078125,-7.77734375,1000.5234375,-114.8681640625,-57.373046875,1007.32421875
52.24609375,-8.7890625,1015.13671875,-38.55078125,-7.77734375,1000.8007812499999,-116.455078125,-57.861328125,1006.34765625
56.640625,-2.44140625,1006.34765625,-37.57812500000001,-9.1015625,1000.8007812499999,-117.5537109375,-58.10546875,1005.0048828125
56.640625,-2.44140625,1006.34765625,-37.57812500000001,-9.1015625,1000.3203125,-116.69921875,-58.349609375,1004.7607421875
60.546875,-3.90625,1010.7421875,-36.97265625,-11.37109375,1000.3203125,-114.6240234375,-57.861328125,1005.7373046875
60.546875,-3.90625,1010.7421875,-36.97265625,-11.37109375,1001.1953124999999,-113.8916015625,-56.7626953125,1007.080078125
61.03515625,-2.9296875,1018.5546875,-37.6171875,-13.10546875,1001.1953124999999,-113.8916015625,-56.396484375,1008.4228515625
61.03515625,-2.9296875,1018.5546875,-37.6171875,-13.10546875,1001.3867187500001,-113.8916015625,-56.15234375,1009.033203125
58.10546875,-1.953125,1014.6484375,-37.63671875,-14.97265625,1001.3867187500001,-114.6240234375,-55.908203125,1009.27734375
58.10546875,-1.953125,1014.6484375,-37.63671875,-14.97265625,1002.0703125000001,-115.8447265625,-56.396484375,1009.765625
57.6171875,-6.8359375,1015.13671875,-37.78125,-15.953125000000002,1002.0703125000001,-117.0654296875,-57.12890625,1009.521484375
57.6171875,-6.8359375,1015.13671875,-37.78125,-15.953125000000002,1003.89453125,-117.3095703125,-57.12890625,1007.6904296875
60.546875,-3.41796875,1011.23046875,-37.28125,-16.5390625,1003.89453125,-116.69921875,-57.0068359375,1005.7373046875
60.546875,-3.41796875,1011.23046875,-37.28125,-16.5390625,1004.38671875,-116.0888671875,-57.0068359375,1005.0048828125
55.17578125,-8.30078125,1018.06640625,-36.203125,-17.63671875,1004.38671875,-116.3330078125,-57.373046875,1005.9814453125
55.17578125,-8.30078125,1018.06640625,-36.203125,-17.63671875,1003.5898437499999,-116.943359375,-58.10546875,1007.9345703125
51.26953125,-8.30078125,1004.39453125,-34.7421875,-16.43359375,1003.5898437499999,-117.3095703125,-57.861328125,1009.765625
51.26953125,-8.30078125,1004.39453125,-34.7421875,-16.43359375,1003.1796875000001,-117.5537109375,-56.5185546875,1010.25390625
60.546875,-6.34765625,1011.71875,-33.36328125,-15.867187500000002,1003.1796875000001,-117.5537109375,-55.0537109375,1010.009765625
60.546875,-6.34765625,1011.71875,-33.36328125,-15.867187500000002,1003.6953125000001,-116.455078125,-54.443359375,1008.9111328125
49.8046875,-10.7421875,1016.6015625,-32.54296875,-16.46875,1003.6953125000001,-115.234375,-55.0537109375,1007.568359375
49.8046875,-10.7421875,1016.6015625,-32.54296875,-16.46875,1004.3320312499999,-114.8681640625,-56.15234375,1006.34765625
53.7109375,-3.90625,1002.44140625,-31.984375000000004,-15.984375000000002,1004.3320312499999,-115.478515625,-57.12890625,1007.080078125
53.7109375,-3.90625,1002.44140625,-31.984375000000004,-15.984375000000002,1004.3828125,-116.943359375,-58.10546875,1007.9345703125
56.640625,-6.8359375,1001.46484375,-32.17578125,-16.875,1004.3828125,-117.919921875,-58.59375,1007.568359375
56.640625,-6.8359375,1001.46484375,-32.17578125,-16.875,1002.6054687500001,-117.919921875,-58.10546875,1007.080078125
62.5,-9.765625,1014.16015625,-31.9765625,-19.8359375,1002.6054687500001,-117.5537109375,-56.7626953125,1007.568359375
62.5,-9.765625,1014.16015625,-31.9765625,-19.8359375,999.63671875,-117.0654296875,-55.908203125,1007.6904296875
58.10546875,-2.9296875,1028.3203125,-33.3046875,-21.296875,999.63671875,-117.0654296875,-56.396484375,1007.080078125
58.10546875,-2.9296875,1028.3203125,-33.3046875,-21.296875,999.59765625,-116.69921875,-58.10546875,1006.591796875
59.08203125,1.953125,1012.20703125,-33.8203125,-21.28125,999.59765625,-115.72265625,-58.9599609375,1006.34765625
59.08203125,1.953125,1012.20703125,-33.8203125,-21.28125,1000.796875,-114.6240234375,-58.9599609375,1006.2255859375
59.08203125,-0.9765625,1020.01953125,-34.78515625,-22.0859375,1000.796875,-113.6474609375,-59.5703125,1005.37109375
59.08203125,-0.9765625,1020.01953125,-34.78515625,-22.0859375,998.9765625,-113.8916015625,-59.9365234375,1003.662109375
